0.000000	4.220252E-18
0.002000	4.284200E-06
0.014000	3.047314E-05
0.038000	6.544453E-05
0.064000	8.577006E-05
0.093000	9.080540E-05
0.127000	8.854120E-05
0.170000	8.458187E-05
0.223000	8.104369E-05
0.284000	7.816850E-05
0.354000	7.557203E-05
0.433000	7.280749E-05
0.521000	6.955150E-05
0.619000	6.564888E-05
0.725000	6.111101E-05
0.837000	5.608714E-05
0.952000	5.081158E-05
1.066000	4.554011E-05
1.176000	4.049570E-05
1.279000	3.583762E-05
1.375000	3.165526E-05
1.463000	2.797859E-05
1.543000	2.479533E-05
1.616000	2.206779E-05
1.682000	1.974608E-05
1.743000	1.777699E-05
1.799000	1.610926E-05
1.851000	1.469637E-05
1.900000	1.349751E-05
1.945000	1.247774E-05
1.987000	1.160757E-05
2.027000	1.086236E-05
2.065000	1.022164E-05
2.100000	9.668448E-06
2.134000	9.188765E-06
2.166000	8.771001E-06
2.196000	8.405564E-06
2.224000	8.084507E-06
2.251000	7.801228E-06
2.277000	7.550229E-06
2.301000	7.326920E-06
2.325000	7.127456E-06
2.346000	6.948606E-06
2.367000	6.787643E-06
2.387000	6.642262E-06
2.406000	6.510505E-06
2.424000	6.390703E-06
2.441000	6.281430E-06
2.457000	6.181460E-06
