0.000000	1.220411E-11
0.002000	3.778868E-06
0.020000	2.474864E-05
0.054000	5.243115E-05
0.092000	6.810266E-05
0.131000	7.138154E-05
0.179000	6.875382E-05
0.239000	6.477565E-05
0.311000	6.121543E-05
0.394000	5.835426E-05
0.484000	5.599231E-05
0.579000	5.389357E-05
0.678000	5.190755E-05
0.779000	4.996628E-05
0.882000	4.805173E-05
0.987000	4.616675E-05
1.095000	4.431638E-05
1.208000	4.249849E-05
1.327000	4.070102E-05
1.455000	3.890378E-05
1.594000	3.708319E-05
1.747000	3.521841E-05
1.914000	3.329719E-05
2.098000	3.131998E-05
2.295000	2.930112E-05
2.505000	2.726668E-05
2.724000	2.524995E-05
2.946000	2.328589E-05
3.169000	2.140610E-05
3.388000	1.963550E-05
3.600000	1.799078E-05
3.801000	1.648062E-05
3.990000	1.510675E-05
4.166000	1.386566E-05
4.328000	1.275026E-05
4.477000	1.175125E-05
4.612000	1.085837E-05
4.734000	1.006108E-05
4.845000	9.349176E-06
4.944000	8.713111E-06
5.034000	8.144120E-06
5.114000	7.634313E-06
5.187000	7.176672E-06
5.252000	6.764983E-06
5.311000	6.393795E-06
5.364000	6.058338E-06
5.411000	5.754443E-06
5.454000	5.478477E-06
5.493000	5.227266E-06
