0.000000	1.220411E-11
0.003000	3.820399E-06
0.021000	2.504849E-05
0.055000	5.308784E-05
0.093000	6.897902E-05
0.133000	7.231831E-05
0.181000	6.966541E-05
0.242000	6.563615E-05
0.315000	6.202587E-05
0.399000	5.912255E-05
0.490000	5.672548E-05
0.587000	5.459623E-05
0.687000	5.258242E-05
0.789000	5.061506E-05
0.894000	4.867562E-05
1.000000	4.676673E-05
1.110000	4.489319E-05
1.224000	4.305250E-05
1.345000	4.123208E-05
1.474000	3.941114E-05
1.616000	3.756551E-05
1.771000	3.567388E-05
1.941000	3.372383E-05
2.127000	3.171600E-05
2.328000	2.966525E-05
2.541000	2.759844E-05
2.762000	2.554977E-05
2.988000	2.355501E-05
3.214000	2.164649E-05
3.436000	1.984955E-05
3.651000	1.818113E-05
3.855000	1.664993E-05
4.047000	1.525759E-05
4.225000	1.400040E-05
4.389000	1.287102E-05
4.539000	1.185992E-05
4.676000	1.095657E-05
4.800000	1.015022E-05
4.911000	9.430466E-06
5.012000	8.787575E-06
5.103000	8.212634E-06
5.184000	7.697622E-06
5.257000	7.235412E-06
5.323000	6.819697E-06
5.383000	6.444950E-06
5.436000	6.106332E-06
5.484000	5.799621E-06
5.527000	5.521136E-06
5.566000	5.267667E-06
