0.000000	5.711245E-18
0.002000	5.797784E-06
0.019000	4.123913E-05
0.052000	8.856573E-05
0.087000	1.160722E-04
0.126000	1.228865E-04
0.172000	1.198223E-04
0.231000	1.144642E-04
0.302000	1.096760E-04
0.386000	1.057850E-04
0.481000	1.022712E-04
0.589000	9.852997E-05
0.710000	9.412366E-05
0.844000	8.884225E-05
0.990000	8.270118E-05
1.145000	7.590240E-05
1.306000	6.876301E-05
1.465000	6.162916E-05
1.621000	5.480259E-05
1.768000	4.849883E-05
1.905000	4.283887E-05
2.031000	3.786326E-05
2.146000	3.355537E-05
2.252000	2.986421E-05
2.348000	2.672225E-05
2.437000	2.405748E-05
2.518000	2.180057E-05
2.594000	1.988851E-05
2.665000	1.826610E-05
2.731000	1.688605E-05
2.793000	1.570845E-05
2.851000	1.469997E-05
2.907000	1.383288E-05
2.959000	1.308425E-05
3.008000	1.243510E-05
3.055000	1.186974E-05
3.100000	1.137520E-05
3.142000	1.094071E-05
3.182000	1.055735E-05
3.220000	1.021768E-05
3.256000	9.915474E-06
3.291000	9.645540E-06
3.323000	9.403503E-06
3.354000	9.185673E-06
3.384000	8.988930E-06
3.412000	8.810624E-06
3.439000	8.648497E-06
3.464000	8.500618E-06
3.489000	8.365329E-06
