0.000000	4.788571E-18
0.002000	4.861130E-06
0.016000	3.457679E-05
0.043000	7.425759E-05
0.073000	9.732025E-05
0.105000	1.030337E-04
0.144000	1.004646E-04
0.193000	9.597205E-05
0.253000	9.195739E-05
0.323000	8.869502E-05
0.402000	8.574889E-05
0.492000	8.261206E-05
0.593000	7.891761E-05
0.704000	7.448943E-05
0.825000	6.934047E-05
0.954000	6.364006E-05
1.086000	5.765407E-05
1.217000	5.167272E-05
1.343000	4.594901E-05
1.463000	4.066365E-05
1.574000	3.591808E-05
1.676000	3.174629E-05
1.769000	2.813436E-05
1.854000	2.503952E-05
1.931000	2.240516E-05
2.002000	2.017090E-05
2.068000	1.827860E-05
2.128000	1.667544E-05
2.185000	1.531513E-05
2.238000	1.415804E-05
2.287000	1.317069E-05
2.334000	1.232513E-05
2.378000	1.159812E-05
2.419000	1.097043E-05
2.459000	1.042615E-05
2.496000	9.952133E-06
2.531000	9.537485E-06
2.565000	9.173194E-06
2.597000	8.851767E-06
2.627000	8.566968E-06
2.655000	8.313587E-06
2.683000	8.087263E-06
2.708000	7.884327E-06
2.733000	7.701689E-06
2.756000	7.536730E-06
2.778000	7.387230E-06
2.800000	7.251296E-06
2.820000	7.127307E-06
2.839000	7.013875E-06
