0.000000	1.220411E-11
0.003000	3.821205E-06
0.021000	2.505675E-05
0.055000	5.310608E-05
0.093000	6.899993E-05
0.133000	7.233636E-05
0.181000	6.967981E-05
0.242000	6.564807E-05
0.315000	6.203650E-05
0.399000	5.913261E-05
0.490000	5.673532E-05
0.587000	5.460603E-05
0.687000	5.259228E-05
0.789000	5.062503E-05
0.894000	4.868574E-05
1.001000	4.677699E-05
1.110000	4.490356E-05
1.225000	4.306292E-05
1.345000	4.124248E-05
1.475000	3.942143E-05
1.616000	3.757559E-05
1.771000	3.568363E-05
1.942000	3.373314E-05
2.128000	3.172479E-05
2.329000	2.967343E-05
2.542000	2.760598E-05
2.763000	2.555664E-05
2.989000	2.356123E-05
3.216000	2.165207E-05
3.438000	1.985454E-05
3.652000	1.818559E-05
3.856000	1.665391E-05
4.048000	1.526114E-05
4.226000	1.400358E-05
4.390000	1.287387E-05
4.541000	1.186249E-05
4.677000	1.095889E-05
4.801000	1.015233E-05
4.913000	9.432388E-06
5.014000	8.789335E-06
5.104000	8.214252E-06
5.186000	7.699117E-06
5.259000	7.236798E-06
5.325000	6.820987E-06
5.384000	6.446154E-06
5.438000	6.107461E-06
5.486000	5.800683E-06
5.529000	5.522138E-06
5.568000	5.268614E-06
