0.000000	1.220411E-11
0.002000	3.800419E-06
0.021000	2.490646E-05
0.055000	5.277525E-05
0.092000	6.855528E-05
0.132000	7.185839E-05
0.180000	6.921379E-05
0.241000	6.520906E-05
0.313000	6.162504E-05
0.397000	5.874503E-05
0.487000	5.636793E-05
0.583000	5.425614E-05
0.683000	5.225807E-05
0.784000	5.030519E-05
0.888000	4.837926E-05
0.994000	4.648301E-05
1.103000	4.462144E-05
1.217000	4.279226E-05
1.336000	4.098319E-05
1.465000	3.917377E-05
1.605000	3.734014E-05
1.759000	3.546125E-05
1.929000	3.352478E-05
2.113000	3.153132E-05
2.313000	2.949549E-05
2.524000	2.744381E-05
2.744000	2.541005E-05
2.969000	2.342961E-05
3.193000	2.153449E-05
3.414000	1.974983E-05
3.627000	1.809246E-05
3.830000	1.657106E-05
4.020000	1.518733E-05
4.197000	1.393764E-05
4.361000	1.281476E-05
4.510000	1.180930E-05
4.646000	1.091082E-05
4.769000	1.010869E-05
4.880000	9.392595E-06
4.980000	8.752884E-06
5.071000	8.180714E-06
5.152000	7.668126E-06
5.224000	7.208044E-06
5.290000	6.794205E-06
5.349000	6.421115E-06
5.402000	6.083970E-06
5.450000	5.778571E-06
5.493000	5.501259E-06
5.532000	5.248842E-06
