0.000000	1.220411E-11
0.002000	3.728322E-06
0.020000	2.438935E-05
0.053000	5.166030E-05
0.090000	6.709910E-05
0.129000	7.033174E-05
0.177000	6.774574E-05
0.236000	6.382816E-05
0.307000	6.032106E-05
0.388000	5.750175E-05
0.477000	5.517365E-05
0.571000	5.310441E-05
0.668000	5.114586E-05
0.767000	4.923110E-05
0.869000	4.734246E-05
0.972000	4.548291E-05
1.079000	4.365762E-05
1.189000	4.186476E-05
1.306000	4.009276E-05
1.432000	3.832207E-05
1.569000	3.652975E-05
1.719000	3.469541E-05
1.884000	3.280698E-05
2.064000	3.086468E-05
2.258000	2.888223E-05
2.465000	2.688478E-05
2.679000	2.490461E-05
2.898000	2.297568E-05
3.118000	2.112883E-05
3.333000	1.938844E-05
3.541000	1.777094E-05
3.739000	1.628496E-05
3.926000	1.493235E-05
4.099000	1.370980E-05
4.259000	1.261050E-05
4.405000	1.162544E-05
4.538000	1.074463E-05
4.659000	9.957791E-06
4.768000	9.254961E-06
4.866000	8.626783E-06
4.955000	8.064670E-06
5.034000	7.560882E-06
5.106000	7.108526E-06
5.170000	6.701495E-06
5.228000	6.334428E-06
5.280000	6.002630E-06
5.327000	5.701996E-06
5.370000	5.428945E-06
5.408000	5.180353E-06
