0.000000	5.813911E-18
0.002000	5.902006E-06
0.020000	4.198045E-05
0.052000	9.015780E-05
0.089000	1.181587E-04
0.128000	1.250955E-04
0.175000	1.219762E-04
0.235000	1.165218E-04
0.308000	1.116475E-04
0.393000	1.076866E-04
0.490000	1.041096E-04
0.599000	1.003011E-04
0.723000	9.581558E-05
0.859000	9.043923E-05
1.008000	8.418776E-05
1.167000	7.726676E-05
1.330000	6.999903E-05
1.493000	6.273695E-05
1.652000	5.578766E-05
1.802000	4.937059E-05
1.942000	4.360889E-05
2.071000	3.854383E-05
2.189000	3.415851E-05
2.297000	3.040100E-05
2.396000	2.720257E-05
2.486000	2.448990E-05
2.570000	2.219242E-05
2.647000	2.024599E-05
2.720000	1.859441E-05
2.787000	1.718956E-05
2.851000	1.599080E-05
2.911000	1.496419E-05
2.967000	1.408151E-05
3.021000	1.331942E-05
3.071000	1.265860E-05
3.119000	1.208308E-05
3.165000	1.157965E-05
3.208000	1.113736E-05
3.249000	1.074711E-05
3.288000	1.040133E-05
3.325000	1.009369E-05
3.360000	9.818907E-06
3.394000	9.572519E-06
3.426000	9.350773E-06
3.456000	9.150494E-06
3.485000	8.968983E-06
3.512000	8.803942E-06
3.538000	8.653405E-06
3.563000	8.515684E-06
