0.000000	3.421215E-18
0.001000	3.473055E-06
0.012000	2.470354E-05
0.031000	5.305365E-05
0.052000	6.953086E-05
0.075000	7.361284E-05
0.103000	7.177732E-05
0.138000	6.856762E-05
0.180000	6.569933E-05
0.230000	6.336850E-05
0.286000	6.126362E-05
0.350000	5.902250E-05
0.421000	5.638297E-05
0.500000	5.321924E-05
0.585000	4.954054E-05
0.674000	4.546785E-05
0.766000	4.119113E-05
0.856000	3.691773E-05
0.944000	3.282840E-05
1.025000	2.905226E-05
1.101000	2.566176E-05
1.170000	2.268122E-05
1.233000	2.010066E-05
1.290000	1.788954E-05
1.342000	1.600742E-05
1.389000	1.441114E-05
1.433000	1.305918E-05
1.474000	1.191380E-05
1.511000	1.094193E-05
1.547000	1.011524E-05
1.580000	9.409823E-06
1.611000	8.805710E-06
1.640000	8.286300E-06
1.667000	7.837846E-06
1.693000	7.448985E-06
1.718000	7.110318E-06
1.741000	6.814073E-06
1.764000	6.553803E-06
1.785000	6.324159E-06
1.804000	6.120684E-06
1.823000	5.939656E-06
1.841000	5.777958E-06
1.858000	5.632970E-06
1.874000	5.502483E-06
1.889000	5.384628E-06
1.904000	5.277818E-06
1.918000	5.180699E-06
1.931000	5.092115E-06
1.943000	5.011073E-06
