0.000000	1.220411E-11
0.002000	2.675888E-06
0.014000	1.693107E-05
0.037000	3.572144E-05
0.062000	4.634405E-05
0.089000	4.854863E-05
0.122000	4.674380E-05
0.162000	4.402420E-05
0.211000	4.158962E-05
0.267000	3.962934E-05
0.327000	3.800628E-05
0.391000	3.655925E-05
0.457000	3.518568E-05
0.524000	3.383960E-05
0.593000	3.250960E-05
0.662000	3.119927E-05
0.733000	2.991467E-05
0.806000	2.865797E-05
0.883000	2.742542E-05
0.966000	2.620801E-05
1.055000	2.499394E-05
1.153000	2.377172E-05
1.261000	2.253328E-05
1.378000	2.127633E-05
1.505000	2.000529E-05
1.639000	1.873076E-05
1.780000	1.746773E-05
1.924000	1.623313E-05
2.068000	1.504335E-05
2.212000	1.391233E-05
2.351000	1.285043E-05
2.484000	1.186410E-05
2.610000	1.095613E-05
2.728000	1.012626E-05
2.838000	9.371935E-06
2.939000	8.689017E-06
3.031000	8.072439E-06
3.115000	7.516669E-06
3.192000	7.016093E-06
3.262000	6.565250E-06
3.325000	6.158982E-06
3.382000	5.792521E-06
3.434000	5.461534E-06
3.481000	5.162107E-06
3.523000	4.890752E-06
3.561000	4.644365E-06
3.596000	4.420201E-06
3.627000	4.215837E-06
3.656000	4.029134E-06
