0.000000	1.220408E-11
0.001000	2.317732E-06
0.012000	1.468519E-05
0.032000	3.110850E-05
0.054000	4.043540E-05
0.078000	4.239871E-05
0.106000	4.084365E-05
0.142000	3.847839E-05
0.185000	3.635521E-05
0.233000	3.464202E-05
0.286000	3.322057E-05
0.342000	3.195099E-05
0.399000	3.074430E-05
0.457000	2.956076E-05
0.517000	2.839080E-05
0.577000	2.723800E-05
0.638000	2.610824E-05
0.702000	2.500419E-05
0.768000	2.392347E-05
0.839000	2.285924E-05
0.916000	2.180207E-05
1.001000	2.074254E-05
1.093000	1.967376E-05
1.194000	1.859329E-05
1.303000	1.750401E-05
1.418000	1.641377E-05
1.539000	1.533409E-05
1.664000	1.427827E-05
1.788000	1.325941E-05
1.912000	1.228889E-05
2.032000	1.137536E-05
2.148000	1.052442E-05
2.257000	9.738710E-06
2.360000	9.018376E-06
2.456000	8.361630E-06
2.544000	7.765315E-06
2.625000	7.225426E-06
2.699000	6.737503E-06
2.766000	6.296958E-06
2.828000	5.899278E-06
2.883000	5.540161E-06
2.934000	5.215602E-06
2.979000	4.921936E-06
3.021000	4.655835E-06
3.058000	4.414317E-06
3.092000	4.194717E-06
3.123000	3.994669E-06
3.151000	3.812076E-06
3.177000	3.645083E-06
