0.000000	5.180303E-18
0.002000	5.258797E-06
0.018000	3.740537E-05
0.047000	8.033228E-05
0.079000	1.052816E-04
0.114000	1.114624E-04
0.156000	1.086831E-04
0.209000	1.038231E-04
0.274000	9.948002E-05
0.349000	9.595076E-05
0.436000	9.276362E-05
0.533000	8.937019E-05
0.642000	8.537350E-05
0.763000	8.058308E-05
0.895000	7.501290E-05
1.035000	6.884616E-05
1.178000	6.237048E-05
1.322000	5.589983E-05
1.460000	4.970789E-05
1.591000	4.399016E-05
1.713000	3.885637E-05
1.825000	3.434331E-05
1.928000	3.043590E-05
2.021000	2.708789E-05
2.106000	2.423802E-05
2.185000	2.182098E-05
2.257000	1.977388E-05
2.324000	1.803958E-05
2.386000	1.656799E-05
2.444000	1.531624E-05
2.499000	1.424812E-05
2.551000	1.333339E-05
2.599000	1.254691E-05
2.645000	1.186787E-05
2.689000	1.127907E-05
2.730000	1.076627E-05
2.769000	1.031770E-05
2.806000	9.923608E-06
2.841000	9.575887E-06
2.875000	9.267790E-06
2.906000	8.993682E-06
2.937000	8.748843E-06
2.965000	8.529306E-06
2.992000	8.331726E-06
3.018000	8.153274E-06
3.043000	7.991544E-06
3.066000	7.844489E-06
3.089000	7.710357E-06
3.110000	7.587646E-06
