-90.01, -61.65
-89.91, -59.77
-89.81, -58.07
-89.71, -56.36
-89.61, -56.68
-89.51, -59.91
-89.41, -71.95
-89.31, -63.08
-89.21, -57.01
-89.11, -54.39
-89.01, -54.32
-88.91, -56.66
-88.81, -59.61
-88.71, -57.39
-88.61, -55.47
-88.51, -55.60
-88.41, -59.63
-88.31, -63.43
-88.21, -56.50
-88.11, -51.67
-88.01, -49.50
-87.91, -48.37
-87.81, -48.74
-87.71, -50.34
-87.61, -51.65
-87.51, -52.79
-87.41, -54.46
-87.31, -54.44
-87.21, -53.51
-87.11, -52.86
-87.01, -50.97
-86.91, -49.66
-86.81, -49.37
-86.71, -50.85
-86.61, -54.32
-86.51, -61.08
-86.41, -62.05
-86.31, -58.14
-86.21, -58.27
-86.11, -58.45
-86.01, -55.66
-85.91, -52.36
-85.81, -50.97
-85.71, -51.53
-85.61, -54.30
-85.51, -60.98
-85.41, -60.99
-85.31, -54.66
-85.21, -52.12
-85.11, -51.49
-85.01, -53.89
-84.91, -55.80
-84.81, -61.37
-84.71, -65.68
-84.61, -67.76
-84.51, -64.82
-84.41, -59.51
-84.31, -54.94
-84.21, -51.59
-84.11, -51.15
-84.01, -51.61
-83.91, -52.65
-83.81, -54.98
-83.71, -56.70
-83.61, -56.73
-83.51, -56.65
-83.41, -58.01
-83.31, -62.17
-83.21, -65.03
-83.11, -59.25
-83.01, -56.40
-82.91, -54.78
-82.81, -55.80
-82.71, -59.39
-82.61, -63.85
-82.51, -63.06
-82.41, -61.25
-82.31, -60.96
-82.21, -63.29
-82.11, -65.12
-82.01, -61.77
-81.91, -62.72
-81.81, -71.53
-81.71, -67.66
-81.61, -59.64
-81.51, -56.04
-81.41, -54.75
-81.31, -54.54
-81.21, -56.44
-81.11, -63.93
-81.01, -70.95
-80.91, -62.89
-80.81, -61.58
-80.71, -63.03
-80.61, -65.60
-80.51, -60.75
-80.41, -56.83
-80.31, -53.25
-80.21, -52.23
-80.11, -51.08
-80.01, -51.30
-79.91, -52.89
-79.81, -55.91
-79.71, -62.17
-79.61, -85.87
-79.51, -63.56
-79.41, -56.13
-79.31, -53.23
-79.21, -51.85
-79.11, -52.01
-79.01, -53.68
-78.91, -57.09
-78.81, -59.23
-78.71, -55.30
-78.61, -53.86
-78.51, -53.45
-78.41, -55.00
-78.31, -56.00
-78.21, -53.89
-78.11, -51.72
-78.01, -50.97
-77.91, -51.17
-77.81, -53.67
-77.71, -56.61
-77.61, -55.98
-77.51, -53.03
-77.41, -50.88
-77.31, -50.16
-77.21, -50.97
-77.11, -51.71
-77.01, -51.68
-76.91, -52.37
-76.81, -55.12
-76.71, -60.45
-76.61, -80.65
-76.51, -60.74
-76.41, -51.90
-76.31, -48.73
-76.21, -47.69
-76.11, -47.89
-76.01, -49.40
-75.91, -52.93
-75.81, -59.81
-75.71, -63.38
-75.61, -58.50
-75.51, -55.33
-75.41, -57.39
-75.31, -59.30
-75.21, -63.33
-75.11, -58.92
-75.01, -56.36
-74.91, -56.04
-74.81, -56.42
-74.71, -58.58
-74.61, -59.04
-74.51, -57.02
-74.41, -54.68
-74.31, -53.30
-74.21, -52.10
-74.11, -52.83
-74.01, -54.32
-73.91, -57.20
-73.81, -59.66
-73.71, -59.12
-73.61, -58.12
-73.51, -60.52
-73.41, -58.96
-73.31, -56.34
-73.21, -53.62
-73.11, -52.52
-73.01, -52.59
-72.91, -54.18
-72.81, -56.65
-72.71, -61.67
-72.61, -63.91
-72.51, -62.24
-72.41, -61.31
-72.31, -59.93
-72.21, -56.15
-72.11, -55.01
-72.01, -53.83
-71.91, -54.41
-71.81, -56.49
-71.71, -60.47
-71.61, -60.78
-71.51, -55.22
-71.41, -51.96
-71.31, -50.04
-71.21, -50.21
-71.11, -51.09
-71.01, -53.83
-70.91, -59.63
-70.81, -68.28
-70.71, -60.66
-70.61, -58.27
-70.51, -57.72
-70.41, -54.62
-70.31, -51.61
-70.21, -49.30
-70.11, -48.34
