-92.5,-35.536
-92.25,-35.536
-92,-35.536
-91.75,-35.536
-91.5,-35.536
-91.25,-35.536
-91,-35.536
-90.75,-35.536
-90.5,-35.536
-90.25,-35.536
-90,-35.536
-89.75,-35.536
-89.5,-35.536
-89.25,-35.536
-89,-35.536
-88.75,-35.536
-88.5,-35.536
-88.25,-35.536
-88,-35.536
-87.75,-35.536
-87.5,-35.536
-87.25,-35.536
-87,-35.536
-86.75,-35.536
-86.5,-35.536
-86.25,-35.536
-86,-35.536
-85.75,-35.536
-85.5,-35.536
-85.25,-35.536
-85,-35.536
-84.75,-35.536
-84.5,-35.536
-84.25,-35.536
-84,-35.536
-83.75,-35.536
-83.5,-35.536
-83.25,-35.536
-83,-35.536
-82.75,-35.536
-82.5,-35.536
-82.25,-35.536
-82,-35.536
-81.75,-35.536
-81.5,-35.536
-81.25,-35.536
-81,-35.536
-80.75,-35.536
-80.5,-35.536
-80.25,-35.536
-80,-35.536
-79.75,-35.536
-79.5,-35.536
-79.25,-35.536
-79,-35.536
-78.75,-35.536
-78.5,-35.536
-78.25,-35.536
-78,-35.536
-77.75,-35.536
-77.5,-35.536
-77.25,-35.536
-77,-35.536
-76.75,-35.536
-76.5,-35.536
-76.25,-35.536
-76,-35.536
-75.75,-35.536
-75.5,-35.536
-75.25,-35.536
-75,-35.536
-74.75,-35.536
-74.5,-35.536
-74.25,-35.536
-74,-35.536
-73.75,-35.536
-73.5,-35.536
-73.25,-35.536
-73,-35.536
-72.75,-35.536
-72.5,-35.536
-72.25,-35.536
-72,-35.536
-71.75,-35.536
-71.5,-35.536
-71.25,-35.536
-71,-35.536
-70.75,-35.536
-70.5,-35.536
-70.25,-35.536
-70,-35.536
-69.75,-35.536
-69.5,-35.536
-69.25,-35.536
-69,-35.536
-68.75,-35.536
-68.5,-35.536
-68.25,-35.536
-68,-35.536
-67.75,-35.536
-67.5,-35.536
-67.25,-35.536
-67,-35.536
-66.75,-35.536
-66.5,-35.536
-66.25,-35.536
-66,-35.536
-65.75,-35.536
-65.5,-35.536
-65.25,-35.536
-65,-35.536
-64.75,-35.536
-64.5,-35.536
-64.25,-35.536
-64,-35.536
-63.75,-35.536
-63.5,-35.536
-63.25,-35.536
-63,-35.536
-62.75,-35.536
-62.5,-35.536
-62.25,-35.536
-62,-35.536
-61.75,-35.536
-61.5,-35.536
-61.25,-35.536
-61,-35.536
-60.75,-35.536
-60.5,-35.536
-60.25,-35.536
-60,-35.536
-59.75,-35.536
-59.5,-35.536
-59.25,-35.536
-59,-35.536
-58.75,-35.536
-58.5,-35.536
-58.25,-35.536
-58,-35.536
-57.75,-35.536
-57.5,-35.536
-57.25,-35.536
-57,-35.536
-56.75,-35.536
-56.5,-35.536
-56.25,-35.536
-56,-35.536
-55.75,-35.536
-55.5,-35.536
-55.25,-35.536
-55,-35.536
-54.75,-35.536
-54.5,-35.536
-54.25,-35.536
-54,-35.536
-53.75,-35.536
-53.5,-35.536
-53.25,-35.536
-53,-35.536
-52.75,-35.536
-52.5,-35.536
-52.25,-35.536
-52,-35.536
-51.75,-35.536
-51.5,-35.536
-51.25,-35.536
-51,-35.536
-50.75,-35.536
-50.5,-35.536
-50.25,-35.536
-50,-35.536
-49.75,-35.536
-49.5,-35.536
-49.25,-35.536
-49,-35.536
-48.75,-35.536
-48.5,-35.536
-48.25,-35.536
-48,-35.536
-47.75,-35.536
-47.5,-35.536
-47.25,-35.536
-47,-35.536
-46.75,-35.536
-46.5,-35.536
-46.25,-35.536
-46,-35.536
-45.75,-35.536
-45.5,-35.536
-45.25,-35.536
-45,-35.536
-44.75,-35.536
-44.5,-35.536
-44.25,-35.536
-44,-35.536
-43.75,-35.536
-43.5,-35.536
-43.25,-35.536
-43,-35.536
-42.75,-35.536
-42.5,-35.536
-42.25,-35.536
-42,-35.536
-41.75,-35.536
-41.5,-35.536
-41.25,-35.536
-41,-35.536
-40.75,-35.536
-40.5,-35.536
-40.25,-35.536
-40,-35.536
-39.75,-35.536
-39.5,-35.536
-39.25,-35.536
-39,-35.536
-38.75,-35.536
-38.5,-35.536
-38.25,-35.536
-38,-35.536
-37.75,-35.536
-37.5,-35.536
-37.25,-35.536
-37,-35.536
-36.75,-35.536
-36.5,-35.536
-36.25,-35.536
-36,-35.536
-35.75,-35.536
-35.5,-35.536
-35.25,-35.536
-35,-35.536
-34.75,-35.536
-34.5,-35.536
-34.25,-35.536
-34,-35.536
-33.75,-35.536
-33.5,-35.536
-33.25,-35.536
-33,-35.536
-32.75,-35.536
-32.5,-35.536
-32.25,-35.536
-32,-35.536
-31.75,-35.536
-31.5,-35.536
-31.25,-35.536
-31,-35.536
-30.75,-35.536
-30.5,-35.536
-30.25,-35.536
-30,-35.536
-29.75,-35.536
-29.5,-35.536
-29.25,-35.536
-29,-35.536
-28.75,-35.536
-28.5,-35.536
-28.25,-35.536
-28,-35.536
-27.75,-35.536
-27.5,-35.536
-27.25,-35.536
-27,-35.536
-26.75,-35.536
-26.5,-35.536
-26.25,-35.536
-26,-35.536
-25.75,-35.536
-25.5,-35.536
-25.25,-35.536
-25,-35.536
-24.75,-35.536
-24.5,-35.536
-24.25,-35.536
-24,-35.536
-23.75,-35.536
-23.5,-35.536
-23.25,-35.536
-23,-35.536
-22.75,-35.536
-22.5,-35.536
-22.25,-35.536
-22,-35.536
-21.75,-35.536
-21.5,-35.536
-21.25,-35.536
-21,-35.536
-20.75,-35.536
-20.5,-35.536
-20.25,-35.536
-20,-35.536
-19.75,-35.536
-19.5,-35.536
-19.25,-35.536
-19,-35.536
-18.75,-35.536
-18.5,-35.536
-18.25,-35.536
-18,-35.536
-17.75,-35.536
-17.5,-35.536
-17.25,-35.536
-17,-35.536
-16.75,-35.536
-16.5,-35.536
-16.25,-35.536
-16,-35.536
-15.75,-35.536
-15.5,-35.536
-15.25,-35.536
-15,-35.536
-14.75,-35.536
-14.5,-35.536
-14.25,-35.536
-14,-35.536
-13.75,-35.536
-13.5,-35.536
-13.25,-35.536
-13,-35.536
-12.75,-35.536
-12.5,-35.536
-12.25,-35.738
-12,-36.527
-11.75,-37.869
-11.5,-39.436
-11.25,-40.148
-11,-39.094
-10.75,-37.243
-10.5,-35.631
-10.25,-34.548
-10,-34.001
-9.75,-33.931
-9.5,-34.244
-9.25,-34.786
-9,-35.31
-8.75,-35.547
-8.5,-35.406
-8.25,-35.054
-8,-34.725
-7.75,-34.535
-7.5,-34.422
-7.25,-34.176
-7,-33.577
-6.75,-32.627
-6.5,-31.558
-6.25,-30.637
-6,-30.046
-5.75,-29.894
-5.5,-30.258
-5.25,-31.198
-5,-32.68
-4.75,-34.178
-4.5,-34.138
-4.25,-32.12
-4,-29.722
-3.75,-27.766
-3.5,-26.358
-3.25,-25.435
-3,-24.908
-2.75,-24.664
-2.5,-24.544
-2.25,-24.335
-2,-23.824
-1.75,-22.933
-1.5,-21.757
-1.25,-20.46
-1,-19.168
-0.75,-17.939
-0.5,-16.788
-0.25,-15.71
0,-14.694
0.25,-13.736
0.5,-12.831
0.75,-11.976
1,-11.164
1.25,-10.384
1.5,-9.619
1.75,-8.848
2,-8.055
2.25,-7.232
2.5,-6.382
2.75,-5.52
3,-4.668
3.25,-3.85
3.5,-3.088
3.75,-2.396
4,-1.788
4.25,-1.27
4.5,-0.843
4.75,-0.509
5,-0.263
5.25,-0.101
5.5,-0.016
5.75,0
6,-0.044
6.25,-0.138
6.5,-0.27
6.75,-0.428
7,-0.599
7.25,-0.771
7.5,-0.936
7.75,-1.086
8,-1.221
8.25,-1.344
8.5,-1.465
8.75,-1.593
9,-1.742
9.25,-1.923
9.5,-2.144
9.75,-2.411
10,-2.726
10.25,-3.085
10.5,-3.479
10.75,-3.893
11,-4.308
11.25,-4.702
11.5,-5.054
11.75,-5.348
12,-5.578
12.25,-5.749
12.5,-5.876
12.75,-5.981
13,-6.086
13.25,-6.211
13.5,-6.37
13.75,-6.569
14,-6.808
14.25,-7.077
14.5,-7.358
14.75,-7.629
15,-7.864
15.25,-8.044
15.5,-8.162
15.75,-8.223
16,-8.244
16.25,-8.251
16.5,-8.269
16.75,-8.319
17,-8.412
17.25,-8.552
17.5,-8.736
17.75,-8.948
18,-9.167
18.25,-9.368
18.5,-9.525
18.75,-9.618
19,-9.64
19.25,-9.596
19.5,-9.506
19.75,-9.394
20,-9.285
20.25,-9.2
20.5,-9.152
20.75,-9.147
21,-9.18
21.25,-9.241
21.5,-9.315
21.75,-9.38
22,-9.42
22.25,-9.424
22.5,-9.389
22.75,-9.323
23,-9.244
23.25,-9.169
23.5,-9.118
23.75,-9.102
24,-9.129
24.25,-9.198
24.5,-9.301
24.75,-9.426
25,-9.555
25.25,-9.674
25.5,-9.767
25.75,-9.826
26,-9.851
26.25,-9.848
26.5,-9.828
26.75,-9.803
27,-9.784
27.25,-9.777
27.5,-9.784
27.75,-9.805
28,-9.832
28.25,-9.855
28.5,-9.865
28.75,-9.853
29,-9.812
29.25,-9.743
29.5,-9.649
29.75,-9.541
30,-9.429
30.25,-9.324
30.5,-9.235
30.75,-9.17
31,-9.128
31.25,-9.108
31.5,-9.104
31.75,-9.108
32,-9.114
32.25,-9.116
32.5,-9.112
32.75,-9.102
33,-9.094
33.25,-9.095
33.5,-9.113
33.75,-9.154
34,-9.222
34.25,-9.317
34.5,-9.435
34.75,-9.57
35,-9.712
35.25,-9.853
35.5,-9.988
35.75,-10.113
36,-10.231
36.25,-10.348
36.5,-10.472
36.75,-10.611
37,-10.773
37.25,-10.959
37.5,-11.168
37.75,-11.395
38,-11.632
38.25,-11.867
38.5,-12.093
38.75,-12.302
39,-12.494
39.25,-12.674
39.5,-12.85
39.75,-13.033
40,-13.233
40.25,-13.458
40.5,-13.709
40.75,-13.986
41,-14.281
41.25,-14.586
41.5,-14.887
41.75,-15.176
42,-15.445
42.25,-15.695
42.5,-15.931
42.75,-16.164
43,-16.406
43.25,-16.669
43.5,-16.961
43.75,-17.284
44,-17.637
44.25,-18.012
44.5,-18.396
44.75,-18.777
45,-19.142
45.25,-19.482
45.5,-19.798
45.75,-20.095
46,-20.387
46.25,-20.69
46.5,-21.017
46.75,-21.381
47,-21.787
47.25,-22.233
47.5,-22.709
47.75,-23.201
48,-23.686
48.25,-24.144
48.5,-24.559
48.75,-24.924
49,-25.247
49.25,-25.544
49.5,-25.84
